Points 200
DISTANCES 40000
155 27 41
155 28 24
155 29 33
155 30 63
155 31 24
155 32 31
155 33 32
155 34 65
155 35 47
155 36 80
155 37 18
155 38 82
155 39 61
155 40 47
155 41 40
155 42 11
155 43 90
155 44 13
155 45 59
155 46 47
155 47 29
155 48 82
155 49 86
155 50 10
155 51 68
155 52 41
155 53 12
155 54 80
155 55 59
155 56 32
155 57 22
155 58 86
155 59 71
155 60 51
155 61 10
155 62 40
155 63 89
155 64 83
155 65 91
155 66 51
155 67 12
155 68 80
155 69 78
155 70 63
155 71 98
155 72 24
155 73 54
155 74 16
155 75 46
155 76 85
155 77 70
155 78 29
155 79 36
155 80 72
155 81 64
155 82 20
155 83 92
155 84 68
155 85 58
155 86 43
155 87 57
155 88 85
155 89 60
155 90 53
155 91 59
155 92 26
155 93 38
155 94 91
155 95 26
155 96 67
155 97 59
155 98 60
155 99 11
155 100 68
155 101 59
155 102 100
155 103 26
155 104 48
155 105 11
155 106 55
155 107 85
155 108 20
155 109 41
155 110 28
155 111 88
155 112 54
155 113 93
155 114 49
155 115 55
155 116 90
155 117 52
155 118 50
155 119 23
155 120 83
155 121 20
155 122 67
155 123 45
155 124 83
155 125 46
155 126 96
155 127 13
155 128 64
155 129 85
155 130 26
155 131 26
155 132 62
155 133 86
155 134 22
155 135 89
155 136 59
155 137 40
155 138 70
155 139 69
155 140 66
155 141 94
155 142 69
155 143 41
155 144 71
155 145 81
155 146 33
155 147 32
155 148 12
155 149 83
155 150 83
155 151 54
155 152 45
155 153 93
155 154 25
155 155 0
155 156 35
155 157 67
155 158 51
155 159 13
155 160 68
155 161 22
155 162 47
155 163 29
155 164 94
155 165 38
155 166 52
155 167 45
155 168 22
155 169 30
155 170 47
155 171 59
155 172 23
155 173 66
155 174 57
155 175 44
155 176 30
155 177 30
155 178 43
155 179 54
155 180 94
155 181 29
155 182 41
155 183 77
155 184 81
155 185 69
155 186 61
155 187 46
155 188 31
155 189 15
155 190 30
155 191 30
155 192 40
155 193 18
155 194 10
155 195 56
155 196 63
155 197 30
155 198 39
155 199 42
155 200 40
156 1 52
156 2 52
156 3 74
156 4 83
156 5 55
156 6 20
156 7 93
156 8 79
156 9 64
156 10 62
156 11 28
156 12 60
156 13 90
156 14 46
156 15 73
156 16 31
156 17 17
156 18 24
156 19 58
156 20 76
156 21 48
156 22 78
156 23 49
156 24 61
156 25 27
156 26 15
156 27 19
156 28 99
156 29 77
156 30 72
156 31 18
156 32 50
156 33 51
156 34 10
156 35 96
156 36 62
156 37 87
156 38 51
156 39 81
156 40 70
156 41 84
156 42 68
156 43 32
156 44 60
156 45 28
156 46 20
156 47 77
156 48 25
156 49 52
156 50 45
156 51 99
156 52 42
156 53 32
156 54 25
156 55 79
156 56 19
156 57 18
156 58 19
156 59 24
156 60 72
156 61 73
156 62 54
156 63 56
156 64 66
156 65 94
156 66 89
156 67 73
156 68 10
156 69 39
156 70 55
156 71 25
156 72 43
156 73 54
156 74 33
156 75 57
156 76 38
156 77 61
156 78 93
156 79 40
156 80 91
156 81 67
156 82 70
156 83 68
156 84 90
156 85 72
156 86 94
156 87 55
156 88 81
156 89 48
156 90 11
156 91 47
156 92 98
156 93 76
156 94 48
156 95 15
156 96 91
156 97 53
156 98 60
156 99 40
156 100 63
156 101 59
156 102 18
156 103 66
156 104 25
156 105 40
156 106 26
156 107 67
156 108 21
156 109 43
156 110 74
156 111 15
156 112 61
156 113 48
156 114 22
156 115 96
156 116 47
156 117 77
156 118 19
156 119 57
156 120 86
156 121 28
156 122 16
156 123 36
156 124 34
156 125 83
156 126 86
156 127 38
156 128 36
156 129 64
156 130 61
156 131 18
156 132 59
156 133 28
156 134 11
156 135 37
156 136 88
156 137 39
156 138 24
156 139 60
156 140 69
156 141 11
156 142 14
156 143 68
156 144 72
156 145 58
156 146 100
156 147 61
156 148 27
156 149 62
156 150 20
156 151 77
156 152 54
156 153 19
156 154 45
156 155 35
156 156 0
156 157 82
156 158 99
156 159 85
156 160 82
156 161 75
156 162 37
156 163 80
156 164 47
156 165 83
156 166 86
156 167 26
156 168 30
156 169 47
156 170 44
156 171 88
156 172 17
156 173 21
156 174 38
156 175 70
156 176 48
156 177 31
156 178 43
156 179 12
156 180 67
156 181 36
156 182 54
156 183 35
156 184 84
156 185 62
156 186 37
156 187 98
156 188 47
156 189 53
156 190 20
156 191 73
156 192 77
156 193 68
156 194 63
156 195 87
156 196 58
156 197 68
156 198 87
156 199 51
156 200 76
157 1 13
157 2 31
157 3 40
157 4 77
157 5 34
157 6 42
157 7 65
157 8 88
157 9 86
157 10 19
157 11 27
157 12 15
157 13 51
157 14 11
157 15 51
157 16 62
157 17 27
157 18 33
157 19 78
157 20 25
157 21 50
157 22 13
157 23 31
157 24 31
157 25 86
157 26 67
157 27 93
157 28 51
157 29 57
157 30 31
157 31 57
157 32 50
157 33 63
157 34 19
157 35 47
157 36 47
157 37 74
157 38 30
157 39 64
157 40 69
157 41 74
157 42 37
157 43 19
157 44 66
157 45 34
157 46 93
157 47 99
157 48 78
157 49 78
157 50 71
157 51 71
157 52 77
157 53 16
157 54 45
157 55 18
157 56 10
157 57 62
157 58 27
157 59 83
157 60 88
157 61 13
157 62 78
157 63 42
157 64 23
157 65 42
157 66 11
157 67 76
157 68 76
157 69 67
157 70 82
157 71 82
157 72 75
157 73 65
157 74 96
157 75 38
157 76 50
157 77 85
157 78 62
157 79 42
157 80 99
157 81 34
157 82 77
157 83 54
157 84 39
157 85 68
157 86 24
157 87 40
157 88 10
157 89 27
157 90 94
157 91 71
157 92 14
157 93 12
157 94 59
157 95 41
157 96 53
157 97 33
157 98 45
157 99 67
157 100 11
157 101 79
157 102 95
157 103 54
157 104 60
157 105 54
157 106 70
157 107 25
157 108 27
157 109 51
157 110 31
157 111 72
157 112 79
157 113 76
157 114 15
157 115 47
157 116 49
157 117 54
157 118 91
157 119 34
157 120 73
157 121 69
157 122 99
157 123 16
157 124 94
157 125 80
157 126 77
157 127 89
157 128 17
157 129 54
157 130 27
157 131 10
157 132 96
157 133 49
157 134 50
157 135 95
157 136 74
157 137 95
157 138 17
157 139 56
157 140 40
157 141 89
157 142 92
157 143 86
157 144 28
157 145 50
157 146 22
157 147 26
157 148 66
157 149 53
157 150 36
157 151 92
157 152 14
157 153 72
157 154 84
157 155 67
157 156 82
157 157 0
157 158 86
157 159 43
157 160 31
157 161 27
157 162 56
157 163 82
157 164 25
157 165 41
157 166 94
157 167 10
157 168 92
157 169 14
157 170 34
157 171 96
157 172 93
157 173 69
157 174 73
157 175 22
157 176 88
157 177 66
157 178 56
157 179 50
157 180 40
157 181 25
157 182 88
157 183 18
157 184 16
157 185 70
157 186 69
157 187 55
157 188 86
157 189 72
157 190 34
157 191 60
157 192 42
157 193 57
157 194 75
157 195 44
157 196 25
157 197 38
157 198 99
157 199 49
157 200 11
158 1 84
158 2 59
158 3 12
158 4 39
158 5 57
158 6 63
158 7 61
158 8 54
158 9 66
158 10 43
158 11 48
158 12 81
158 13 70
158 14 90
158 15 86
158 16 72
158 17 74
158 18 98
158 19 36
158 20 81
158 21 26
158 22 13
158 23 78
158 24 34
158 25 65
158 26 47
158 27 10
158 28 20
158 29 25
158 30 64
158 31 77
158 32 62
158 33 52
158 34 84
158 35 61
158 36 66
158 37 66
158 38 74
158 39 92
158 40 30
158 41 70
158 42 29
158 43 96
158 44 29
158 45 23
158 46 61
158 47 17
158 48 59
158 49 89
158 50 64
158 51 57
158 52 69
158 53 40
158 54 97
158 55 21
158 56 23
158 57 15
158 58 44
158 59 78
158 60 89
158 61 96
158 62 67
158 63 100
158 64 78
158 65 61
158 66 84
158 67 25
158 68 33
158 69 29
158 70 55
158 71 89
158 72 81
158 73 19
158 74 57
158 75 26
158 76 14
158 77 86
158 78 72
158 79 30
158 80 67
158 81 12
158 82 19
158 83 70
158 84 84
158 85 64
158 86 25
158 87 20
158 88 71
158 89 77
158 90 77
158 91 41
158 92 47
158 93 96
158 94 98
158 95 30
158 96 16
158 97 28
158 98 65
158 99 76
158 100 70
158 101 94
158 102 73
158 103 17
158 104 29
158 105 94
158 106 100
158 107 83
158 108 84
158 109 97
158 110 54
158 111 11
158 112 23
158 113 75
158 114 50
158 115 10
158 116 74
158 117 92
158 118 97
158 119 40
158 120 25
158 121 62
158 122 70
158 123 13
158 124 39
158 125 82
158 126 59
158 127 54
158 128 96
158 129 88
158 130 57
158 131 52
158 132 64
158 133 29
158 134 96
158 135 62
158 136 24
158 137 11
158 138 76
158 139 41
158 140 20
158 141 57
158 142 82
158 143 45
158 144 38
158 145 21
158 146 15
158 147 34
158 148 17
158 149 10
158 150 49
158 151 12
158 152 48
158 153 34
158 154 59
158 155 51
158 156 99
158 157 86
158 158 0
158 159 81
158 160 27
158 161 100
158 162 31
158 163 68
158 164 51
158 165 24
158 166 89
158 167 27
158 168 39
158 169 65
158 170 21
158 171 97
158 172 99
158 173 67
158 174 54
158 175 54
158 176 74
158 177 96
158 178 19
158 179 13
158 180 20
158 181 11
158 182 58
158 183 94
158 184 95
158 185 83
158 186 100
158 187 58
158 188 80
158 189 71
158 190 81
158 191 81
158 192 60
158 193 89
158 194 16
158 195 64
158 196 56
158 197 76
158 198 94
158 199 98
158 200 68
159 1 93
159 2 55
159 3 75
159 4 86
159 5 22
159 6 82
159 7 30
159 8 72
159 9 64
159 10 31
159 11 39
159 12 72
159 13 77
159 14 37
159 15 91
159 16 22
159 17 90
159 18 86
159 19 28
159 20 29
159 21 31
159 22 34
159 23 23
159 24 34
159 25 54
159 26 27
159 27 98
159 28 14
159 29 75
159 30 62
159 31 27
159 32 17
159 33 88
159 34 67
159 35 52
159 36 64
159 37 88
159 38 77
159 39 33
159 40 43
159 41 61
159 42 90
159 43 45
159 44 98
159 45 20
159 46 66
159 47 64
159 48 59
159 49 15
159 50 94
159 51 91
159 52 58
159 53 53
159 54 96
159 55 88
159 56 40
159 57 61
159 58 26
159 59 26
159 60 73
159 61 78
159 62 62
159 63 37
159 64 45
159 65 32
159 66 90
159 67 55
159 68 75
159 69 51
159 70 100
159 71 87
159 72 32
159 73 62
159 74 83
159 75 31
159 76 28
159 77 75
159 78 21
159 79 16
159 80 32
159 81 14
159 82 75
159 83 27
159 84 53
159 85 98
159 86 64
159 87 23
159 88 19
159 89 64
159 90 64
159 91 67
159 92 83
159 93 72
159 94 47
159 95 80
159 96 92
159 97 68
159 98 66
159 99 52
159 100 82
159 101 47
159 102 39
159 103 14
159 104 93
159 105 40
159 106 82
159 107 50
159 108 73
159 109 43
159 110 93
159 111 75
159 112 25
159 113 69
159 114 12
159 115 15
159 116 13
159 117 64
159 118 10
159 119 79
159 120 44
159 121 35
159 122 74
159 123 99
159 124 48
159 125 81
159 126 16
159 127 99
159 128 63
159 129 71
159 130 54
159 131 91
159 132 34
159 133 93
159 134 24
159 135 41
159 136 69
159 137 56
159 138 78
159 139 31
159 140 46
159 141 76
159 142 39
159 143 49
159 144 22
159 145 28
159 146 73
159 147 23
159 148 74
159 149 61
159 150 88
159 151 31
159 152 71
159 153 71
159 154 35
159 155 13
159 156 85
159 157 43
159 158 81
159 159 0
159 160 14
159 161 24
159 162 39
159 163 93
159 164 60
159 165 94
159 166 31
159 167 11
159 168 40
159 169 69
159 170 62
159 171 100
159 172 59
159 173 20
159 174 74
159 175 94
159 176 49
159 177 65
159 178 71
159 179 40
159 180 94
159 181 64
159 182 93
159 183 98
159 184 50
159 185 58
159 186 66
159 187 19
159 188 85
159 189 31
159 190 69
159 191 67
159 192 43
159 193 23
159 194 47
159 195 59
159 196 50
159 197 61
159 198 68
159 199 21
159 200 14
160 1 49
160 2 29
160 3 38
160 4 26
160 5 79
160 6 30
160 7 87
160 8 90
160 9 11
160 10 67
160 11 64
160 12 29
160 13 68
160 14 13
160 15 68
160 16 11
160 17 49
160 18 76
160 19 21
160 20 82
160 21 19
160 22 22
160 23 18
160 24 17
160 25 77
160 26 60
160 27 23
160 28 43
160 29 12
160 30 20
160 31 93
160 32 100
160 33 73
160 34 19
160 35 20
160 36 35
160 37 94
160 38 60
160 39 58
160 40 96
160 41 60
160 42 93
160 43 16
160 44 79
160 45 62
160 46 44
160 47 46
160 48 65
160 49 53
160 50 61
160 51 32
160 52 29
160 53 48
160 54 56
160 55 83
160 56 92
160 57 59
160 58 61
160 59 42
160 60 10
160 61 93
160 62 62
160 63 11
160 64 92
160 65 49
160 66 81
160 67 70
160 68 78
160 69 25
160 70 81
160 71 77
160 72 89
160 73 82
160 74 38
160 75 11
160 76 38
160 77 20
160 78 55
160 79 16
160 80 54
160 81 92
160 82 24
160 83 97
160 84 34
160 85 13
160 86 63
160 87 83
160 88 37
160 89 62
160 90 73
160 91 71
160 92 51
160 93 32
160 94 72
160 95 32
160 96 16
160 97 50
160 98 80
160 99 14
160 100 16
160 101 94
160 102 55
160 103 80
160 104 44
160 105 55
160 106 73
160 107 68
160 108 96
160 109 30
160 110 80
160 111 12
160 112 38
160 113 19
160 114 91
160 115 21
160 116 21
160 117 82
160 118 49
160 119 31
160 120 80
160 121 75
160 122 80
160 123 36
160 124 23
160 125 36
160 126 55
160 127 71
160 128 36
160 129 18
160 130 32
160 131 85
160 132 27
160 133 100
160 134 42
160 135 16
160 136 36
160 137 25
160 138 50
160 139 87
160 140 97
160 141 64
160 142 71
160 143 18
160 144 36
160 145 18
160 146 73
160 147 94
160 148 34
160 149 15
160 150 29
160 151 43
160 152 45
160 153 49
160 154 72
160 155 68
160 156 82
160 157 31
160 158 27
160 159 14
160 160 0
160 161 69
160 162 49
160 163 15
160 164 24
160 165 18
160 166 40
160 167 86
160 168 56
160 169 22
160 170 83
160 171 44
160 172 30
160 173 55
160 174 22
160 175 12
160 176 64
160 177 50
160 178 72
160 179 78
160 180 95
160 181 62
160 182 88
160 183 24
160 184 56
160 185 73
160 186 77
160 187 72
160 188 39
160 189 51
160 190 27
160 191 14
160 192 60
160 193 68
160 194 63
160 195 90
160 196 41
160 197 81
160 198 50
160 199 89
160 200 28
161 1 79
161 2 31
161 3 34
161 4 44
161 5 96
161 6 91
161 7 69
161 8 22
161 9 68
161 10 50
161 11 27
161 12 33
161 13 59
161 14 13
161 15 21
161 16 62
161 17 70
161 18 71
161 19 51
161 20 89
161 21 47
161 22 51
161 23 77
161 24 96
161 25 53
161 26 72
161 27 25
161 28 36
161 29 73
161 30 82
161 31 16
161 32 95
161 33 90
161 34 74
161 35 83
161 36 77
161 37 46
161 38 51
161 39 86
161 40 18
161 41 33
161 42 92
161 43 30
161 44 61
161 45 30
161 46 19
161 47 46
161 48 93
161 49 65
161 50 30
161 51 10
161 52 44
161 53 74
161 54 64
161 55 70
161 56 37
161 57 85
161 58 50
161 59 87
161 60 31
161 61 13
161 62 68
161 63 40
161 64 78
161 65 34
161 66 69
161 67 38
161 68 25
161 69 45
161 70 92
161 71 52
161 72 84
161 73 38
161 74 34
161 75 68
161 76 18
161 77 26
161 78 64
161 79 68
161 80 50
161 81 25
161 82 30
161 83 43
161 84 25
161 85 19
161 86 25
161 87 82
161 88 54
161 89 59
161 90 17
161 91 32
161 92 49
161 93 16
161 94 68
161 95 85
161 96 100
161 97 72
161 98 53
161 99 92
161 100 36
161 101 18
161 102 86
161 103 21
161 104 57
161 105 32
161 106 34
161 107 77
161 108 86
161 109 44
161 110 59
161 111 71
161 112 18
161 113 13
161 114 11
161 115 18
161 116 17
161 117 11
161 118 85
161 119 52
161 120 47
161 121 29
161 122 77
161 123 83
161 124 72
161 125 53
161 126 40
161 127 16
161 128 16
161 129 89
161 130 21
161 131 72
161 132 34
161 133 45
161 134 34
161 135 44
161 136 68
161 137 19
161 138 43
161 139 80
161 140 78
161 141 61
161 142 86
161 143 10
161 144 18
161 145 65
161 146 33
161 147 61
161 148 27
161 149 68
161 150 42
161 151 33
161 152 35
161 153 85
161 154 33
161 155 22
161 156 75
161 157 27
161 158 100
161 159 24
161 160 69
161 161 0
161 162 85
161 163 60
161 164 58
161 165 49
161 166 67
161 167 64
161 168 82
161 169 47
161 170 38
161 171 13
161 172 90
161 173 71
161 174 21
161 175 49
161 176 11
161 177 79
161 178 17
161 179 67
161 180 56
161 181 79
161 182 89
161 183 78
161 184 55
161 185 48
161 186 95
161 187 77
161 188 81
161 189 66
161 190 41
161 191 68
161 192 63
161 193 92
161 194 96
161 195 21
161 196 86
161 197 20
161 198 60
161 199 34
161 200 20
162 1 37
162 2 34
162 3 14
162 4 72
162 5 93
162 6 57
162 7 44
162 8 75
162 9 26
162 10 76
162 11 31
162 12 93
162 13 71
162 14 63
162 15 53
162 16 67
162 17 37
162 18 38
162 19 100
162 20 71
162 21 86
162 22 18
162 23 77
162 24 45
162 25 73
162 26 20
162 27 97
162 28 56
162 29 37
162 30 53
162 31 30
162 32 60
162 33 66
162 34 56
162 35 15
162 36 26
162 37 78
162 38 17
162 39 10
162 40 79
162 41 11
162 42 85
162 43 32
162 44 16
162 45 75
162 46 37
162 47 15
162 48 62
162 49 26
162 50 31
162 51 17
162 52 71
162 53 83
162 54 15
162 55 92
162 56 63
162 57 86
162 58 59
162 59 27
162 60 68
162 61 41
162 62 37
162 63 42
162 64 80
162 65 77
162 66 22
162 67 47
162 68 92
162 69 64
162 70 69
162 71 88
162 72 18
162 73 78
162 74 68
162 75 94
162 76 10
162 77 66
162 78 13
162 79 99
162 80 22
162 81 52
162 82 71
162 83 72
162 84 71
162 85 62
162 86 96
162 87 62
162 88 10
162 89 72
162 90 33
162 91 84
162 92 17
162 93 21
162 94 81
162 95 82
162 96 96
162 97 17
162 98 68
162 99 54
162 100 78
162 101 24
162 102 53
162 103 77
162 104 100
162 105 23
162 106 11
162 107 68
162 108 89
162 109 63
162 110 62
162 111 47
162 112 18
162 113 28
162 114 53
162 115 13
162 116 11
162 117 73
162 118 42
162 119 65
162 120 17
162 121 78
162 122 15
162 123 75
162 124 11
162 125 21
162 126 34
162 127 91
162 128 54
162 129 17
162 130 68
162 131 65
162 132 36
162 133 61
162 134 46
162 135 95
162 136 97
162 137 23
162 138 72
162 139 86
162 140 73
162 141 47
162 142 84
162 143 18
162 144 88
162 145 45
162 146 11
162 147 23
162 148 66
162 149 72
162 150 48
162 151 94
162 152 19
162 153 12
162 154 69
162 155 47
162 156 37
162 157 56
162 158 31
162 159 39
162 160 49
162 161 85
162 162 0
162 163 21
162 164 91
162 165 88
162 166 21
162 167 70
162 168 31
162 169 70
162 170 43
162 171 84
162 172 10
162 173 29
162 174 11
162 175 40
162 176 93
162 177 19
162 178 31
162 179 85
162 180 50
162 181 60
162 182 21
162 183 70
162 184 63
162 185 26
162 186 72
162 187 60
162 188 10
162 189 37
162 190 53
162 191 46
162 192 92
162 193 95
162 194 64
162 195 65
162 196 70
162 197 81
162 198 79
162 199 53
162 200 39
163 1 48
163 2 49
163 3 80
163 4 99
163 5 53
163 6 23
163 7 97
163 8 93
163 9 53
163 10 43
163 11 94
163 12 59
163 13 17
163 14 63
163 15 63
163 16 73
163 17 47
163 18 40
163 19 73
163 20 30
163 21 92
163 22 25
163 23 63
163 24 68
163 25 23
163 26 33
163 27 54
163 28 16
163 29 20
163 30 45
163 31 42
163 32 99
163 33 24
163 34 47
163 35 51
163 36 59
163 37 25
163 38 19
163 39 15
163 40 24
163 41 12
163 42 17
163 43 45
163 44 46
163 45 13
163 46 14
163 47 69
163 48 45
163 49 66
163 50 36
163 51 81
163 52 76
163 53 72
163 54 44
163 55 73
163 56 92
163 57 95
163 58 14
163 59 74
163 60 78
163 61 46
163 62 16
163 63 44
163 64 23
163 65 14
163 66 77
163 67 95
163 68 44
163 69 12
163 70 100
163 71 67
163 72 25
163 73 81
163 74 96
163 75 32
163 76 54
163 77 24
163 78 100
163 79 66
163 80 74
163 81 16
163 82 21
163 83 88
163 84 73
163 85 33
163 86 70
163 87 92
163 88 46
163 89 18
163 90 81
163 91 67
163 92 47
163 93 52
163 94 64
163 95 39
163 96 81
163 97 31
163 98 83
163 99 22
163 100 11
163 101 49
163 102 13
163 103 72
163 104 70
163 105 35
163 106 72
163 107 78
163 108 78
163 109 29
163 110 47
163 111 29
163 112 30
163 113 90
163 114 13
163 115 35
163 116 77
163 117 82
163 118 69
163 119 61
163 120 84
163 121 40
163 122 73
163 123 16
163 124 63
163 125 49
163 126 21
163 127 14
163 128 57
163 129 97
163 130 38
163 131 78
163 132 93
163 133 98
163 134 57
163 135 17
163 136 65
163 137 72
163 138 92
163 139 26
163 140 92
163 141 52
163 142 15
163 143 54
163 144 42
163 145 94
163 146 64
163 147 60
163 148 84
163 149 38
163 150 11
163 151 11
163 152 68
163 153 45
163 154 25
163 155 29
163 156 80
163 157 82
163 158 68
163 159 93
163 160 15
163 161 60
163 162 21
163 163 0
163 164 20
163 165 19
163 166 53
163 167 15
163 168 71
163 169 82
163 170 52
163 171 68
163 172 88
163 173 92
163 174 30
163 175 93
163 176 64
163 177 43
163 178 43
163 179 38
163 180 18
163 181 44
163 182 39
163 183 14
163 184 73
163 185 13
163 186 77
163 187 65
163 188 58
163 189 69
163 190 57
163 191 100
163 192 23
163 193 96
163 194 90
163 195 33
163 196 30
163 197 70
163 198 36
163 199 23
163 200 26
164 1 42
164 2 28
164 3 50
164 4 13
164 5 82
164 6 44
164 7 26
164 8 39
164 9 84
164 10 47
164 11 19
164 12 45
164 13 43
164 14 34
164 15 78
164 16 11
164 17 95
164 18 94
164 19 98
164 20 63
164 21 30
164 22 60
164 23 35
164 24 60
164 25 24
164 26 87
164 27 67
164 28 32
164 29 40
164 30 62
164 31 17
164 32 14
164 33 22
164 34 43
164 35 95
164 36 72
164 37 71
164 38 81
164 39 47
164 40 26
164 41 35
164 42 87
164 43 55
164 44 62
164 45 92
164 46 52
164 47 31
164 48 15
164 49 79
164 50 71
164 51 77
164 52 21
164 53 23
164 54 64
164 55 91
164 56 95
164 57 26
164 58 60
164 59 45
164 60 14
164 61 94
164 62 34
164 63 63
164 64 51
164 65 56
164 66 85
164 67 24
164 68 92
164 69 18
164 70 79
164 71 21
164 72 54
164 73 62
164 74 33
164 75 51
164 76 27
164 77 91
164 78 74
164 79 90
164 80 67
164 81 40
164 82 42
164 83 20
164 84 92
164 85 74
164 86 11
164 87 35
164 88 93
164 89 46
164 90 77
164 91 79
164 92 29
164 93 54
164 94 44
164 95 81
164 96 59
164 97 85
164 98 47
164 99 20
164 100 62
164 101 48
164 102 16
164 103 48
164 104 39
164 105 26
164 106 68
164 107 50
164 108 15
164 109 77
164 110 27
164 111 70
164 112 11
164 113 26
164 114 83
164 115 79
164 116 15
164 117 11
164 118 78
164 119 53
164 120 42
164 121 20
164 122 93
164 123 34
164 124 15
164 125 30
164 126 95
164 127 33
164 128 56
164 129 25
164 130 84
164 131 86
164 132 70
164 133 66
164 134 35
164 135 55
164 136 34
164 137 39
164 138 55
164 139 66
164 140 69
164 141 69
164 142 99
164 143 80
164 144 50
164 145 39
164 146 47
164 147 22
164 148 83
164 149 43
164 150 90
164 151 70
164 152 64
164 153 24
164 154 82
164 155 94
164 156 47
164 157 25
164 158 51
164 159 60
164 160 24
164 161 58
164 162 91
164 163 20
164 164 0
164 165 96
164 166 63
164 167 69
164 168 87
164 169 51
164 170 93
164 171 21
164 172 21
164 173 73
164 174 36
164 175 78
164 176 95
164 177 65
164 178 16
164 179 57
164 180 66
164 181 83
164 182 80
164 183 25
164 184 85
164 185 10
164 186 52
164 187 42
164 188 25
164 189 65
164 190 14
164 191 85
164 192 90
164 193 93
164 194 11
164 195 50
164 196 12
164 197 83
164 198 77
164 199 17
164 200 10
165 1 69
165 2 68
165 3 19
165 4 92
165 5 97
165 6 85
165 7 56
165 8 66
165 9 59
165 10 100
165 11 26
165 12 94
165 13 61
165 14 87
165 15 59
165 16 19
165 17 22
165 18 88
165 19 84
165 20 73
165 21 10
165 22 50
165 23 33
165 24 66
165 25 71
165 26 30
165 27 25
165 28 42
165 29 77
165 30 57
165 31 35
165 32 21
165 33 20
165 34 48
165 35 10
165 36 70
165 37 41
165 38 82
165 39 65
165 40 11
165 41 27
165 42 42
165 43 54
165 44 96
165 45 96
165 46 86
165 47 13
165 48 63
165 49 86
165 50 72
165 51 52
165 52 89
165 53 53
165 54 65
165 55 21
165 56 82
165 57 92
165 58 77
165 59 55
165 60 15
165 61 92
165 62 54
165 63 35
165 64 92
165 65 64
165 66 63
165 67 95
165 68 28
165 69 16
165 70 34
165 71 38
165 72 92
165 73 36
165 74 66
165 75 43
165 76 81
165 77 21
165 78 17
165 79 53
165 80 70
165 81 38
165 82 23
165 83 33
165 84 91
165 85 73
165 86 25
165 87 23
165 88 73
165 89 74
165 90 57
165 91 28
165 92 86
165 93 83
165 94 32
165 95 10
165 96 13
165 97 100
165 98 69
165 99 33
165 100 94
165 101 61
165 102 18
165 103 61
165 104 55
165 105 86
165 106 89
165 107 76
165 108 100
165 109 25
165 110 80
165 111 74
165 112 56
165 113 22
165 114 53
165 115 67
165 116 36
165 117 69
165 118 83
165 119 53
165 120 17
165 121 92
165 122 24
165 123 46
165 124 48
165 125 57
165 126 27
165 127 53
165 128 77
165 129 15
165 130 30
165 131 57
165 132 83
165 133 16
165 134 22
165 135 18
165 136 73
165 137 54
165 138 93
165 139 96
165 140 22
165 141 32
165 142 31
165 143 37
165 144 84
165 145 46
165 146 45
165 147 66
165 148 52
165 149 14
165 150 59
165 151 65
165 152 36
165 153 62
165 154 31
165 155 38
165 156 83
165 157 41
165 158 24
165 159 94
165 160 18
165 161 49
165 162 88
165 163 19
165 164 96
165 165 0
165 166 22
165 167 91
165 168 50
165 169 84
165 170 90
165 171 55
165 172 53
165 173 89
165 174 71
165 175 58
165 176 10
165 177 56
165 178 92
165 179 76
165 180 73
165 181 73
165 182 99
165 183 50
165 184 85
165 185 24
165 186 74
165 187 52
165 188 31
165 189 56
165 190 99
165 191 60
165 192 73
165 193 34
165 194 46
165 195 99
165 196 86
165 197 45
165 198 67
165 199 44
165 200 94
166 1 61
166 2 79
166 3 24
166 4 75
166 5 20
166 6 61
166 7 63
166 8 16
166 9 23
166 10 90
166 11 63
166 12 25
166 13 35
166 14 32
166 15 33
166 16 60
166 17 17
166 18 62
166 19 47
166 20 80
166 21 87
166 22 20
166 23 30
166 24 17
166 25 21
166 26 17
166 27 21
166 28 25
166 29 96
166 30 97
166 31 19
166 32 67
166 33 75
166 34 34
166 35 40
166 36 100
166 37 17
166 38 24
166 39 26
166 40 26
166 41 54
166 42 72
166 43 27
166 44 94
166 45 68
166 46 52
166 47 94
166 48 16
166 49 77
166 50 93
166 51 21
166 52 73
166 53 57
166 54 59
166 55 39
166 56 60
166 57 77
166 58 84
166 59 30
166 60 100
166 61 34
166 62 90
166 63 71
166 64 88
166 65 75
166 66 46
166 67 98
166 68 19
166 69 90
166 70 32
166 71 68
166 72 85
166 73 89
166 74 29
166 75 14
166 76 54
166 77 19
166 78 81
166 79 85
166 80 50
166 81 97
166 82 13
166 83 100
166 84 43
166 85 85
166 86 47
166 87 90
166 88 12
166 89 64
166 90 89
166 91 45
166 92 51
166 93 20
166 94 73
166 95 21
166 96 87
166 97 40
166 98 13
166 99 39
166 100 49
166 101 70
166 102 17
166 103 94
166 104 18
166 105 66
166 106 95
166 107 42
166 108 71
166 109 37
166 110 90
166 111 50
166 112 61
166 113 23
166 114 77
166 115 95
166 116 76
166 117 57
166 118 60
166 119 12
166 120 58
166 121 58
166 122 13
166 123 53
166 124 15
166 125 69
166 126 56
166 127 47
166 128 20
166 129 71
166 130 81
166 131 91
166 132 28
166 133 88
166 134 93
166 135 37
166 136 18
166 137 76
166 138 60
166 139 28
166 140 95
166 141 28
166 142 43
166 143 75
166 144 19
166 145 59
166 146 67
166 147 32
166 148 16
166 149 16
166 150 48
166 151 64
166 152 96
166 153 89
166 154 26
166 155 52
166 156 86
